STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,TIME_PERIOD,AGG_METHOD,UNIT_TYPE,DECIMALS,DATABASE_ID,TIME_FORMAT,COMMENT_TS,UNIT_MULT,DATA_SOURCE,OBS_CONF,OBS_VALUE,OBS_STATUS,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,AGG_METHOD_LABEL,UNIT_TYPE_LABEL,DECIMALS_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_NV_SRV_TOTL_KD_ZG,_T,_T,_T,PC_A,_Z,_Z,_Z,2011,_Z,RATIO,2,WB_WDI,P1Y,"Services, value added (annual % growth)",0,WB_WDI,PU,7.208031806870508,A,Annual,Vanuatu,"Services, value added (annual % growth)",Total,All age ranges or no breakdown by age,Total,Percentage change per annum,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_NV_SRV_TOTL_KD,_T,_T,_T,USD_K_2015,_Z,_Z,_Z,2011,_Z,CUR,2,WB_WDI,P1Y,"Services, value added (constant 2015 US$)",0,WB_WDI,PU,4.305495370270592E8,A,Annual,Vanuatu,"Services, value added (constant 2015 US$)",Total,All age ranges or no breakdown by age,Total,"US dollars, 2015 constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_NV_SRV_TOTL_KN,_T,_T,_T,XDC_K,_Z,_Z,_Z,2011,_Z,CUR,2,WB_WDI,P1Y,"Services, value added (constant LCU)",0,WB_WDI,PU,3.7481E10,A,Annual,Vanuatu,"Services, value added (constant LCU)",Total,All age ranges or no breakdown by age,Total,"Domestic currency, constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_NV_SRV_TOTL_CN,_T,_T,_T,XDC,_Z,_Z,_Z,2011,_Z,CUR,2,WB_WDI,P1Y,"Services, value added (current LCU)",0,WB_WDI,PU,4.3678E10,A,Annual,Vanuatu,"Services, value added (current LCU)",Total,All age ranges or no breakdown by age,Total,Domestic currency,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_NV_SRV_TOTL_CD,_T,_T,_T,USD,_Z,_Z,_Z,2011,_Z,CUR,2,WB_WDI,P1Y,"Services, value added (current US$)",0,WB_WDI,PU,4.8819052936974365E8,A,Annual,Vanuatu,"Services, value added (current US$)",Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_NV_SRV_EMPL_KD,_T,_T,_T,USD_K_2015,_Z,_Z,_Z,2011,_Z,CUR,2,WB_WDI,P1Y,"Services, value added per worker (constant 2015 US$)",0,WB_WDI,PU,15396.946885146057,A,Annual,Vanuatu,"Services, value added per worker (constant 2015 US$)",Total,All age ranges or no breakdown by age,Total,"US dollars, 2015 constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_SP_POP_BRTH_MF,F,_T,_T,RO,_Z,_Z,_Z,2011,_Z,RATIO,2,WB_WDI,P1Y,Sex ratio at birth (male births per female births),0,WB_WDI,PU,1.07,A,Annual,Vanuatu,Sex ratio at birth (male births per female births),Female,All age ranges or no breakdown by age,Total,Ratio,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_SL_UEM_NEET_FE_ME_ZS,F,_T,_T,PT,_Z,_Z,_Z,2011,_Z,RATIO,2,WB_WDI,P1Y,"Share of youth not in education, employment or training, female (% of female youth population) (modeled ILO estimate)",0,WB_WDI,PU,36.672,A,Annual,Vanuatu,"Share of youth not in education, employment or training, female (% of female youth population) (modeled ILO estimate)",Female,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_SL_UEM_NEET_MA_ME_ZS,M,_T,_T,PT,_Z,_Z,_Z,2011,_Z,RATIO,2,WB_WDI,P1Y,"Share of youth not in education, employment or training, male (% of male youth population)  (modeled ILO estimate)",0,WB_WDI,PU,27.736,A,Annual,Vanuatu,"Share of youth not in education, employment or training, male (% of male youth population) (modeled ILO estimate)",Male,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_SL_UEM_NEET_ME_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2011,_Z,RATIO,2,WB_WDI,P1Y,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",0,WB_WDI,PU,32.259,A,Annual,Vanuatu,"Share of youth not in education, employment or training, total (% of youth population) (modeled ILO estimate)",Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_DT_DOD_DSTC_XP_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2011,_Z,RATIO,2,WB_WDI,P1Y,"Short-term debt (% of exports of goods, services and primary income)",0,WB_WDI,PU,11.959843361783642,A,Annual,Vanuatu,"Short-term debt (% of exports of goods, services and primary income)",Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_DT_DOD_DSTC_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2011,_Z,RATIO,2,WB_WDI,P1Y,Short-term debt (% of total external debt),0,WB_WDI,PU,26.3387,A,Annual,Vanuatu,Short-term debt (% of total external debt),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_DT_DOD_DSTC_IR_ZS,_T,_T,_T,PT_RES,_Z,_Z,_Z,2011,_Z,RATIO,2,WB_WDI,P1Y,Short-term debt (% of total reserves),0,WB_WDI,PU,27.04423929451123,A,Annual,Vanuatu,Short-term debt (% of total reserves),Total,All age ranges or no breakdown by age,Total,Percentage of reserves,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_IQ_SPI_PIL1,_T,_T,_T,1_TO_100,_Z,_Z,_Z,2011,_Z,IX,2,WB_WDI,P1Y,Statistical performance indicators (SPI): Pillar 1 data use score (scale 0-100),0,WB_WDI,PU,30.0,A,Annual,Vanuatu,Statistical performance indicators (SPI): Pillar 1 data use score (scale 0-100),Total,All age ranges or no breakdown by age,Total,1-100 scale,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_IQ_SPI_PIL3,_T,_T,_T,1_TO_100,_Z,_Z,_Z,2011,_Z,IX,2,WB_WDI,P1Y,Statistical performance indicators (SPI): Pillar 3 data products score  (scale 0-100),0,WB_WDI,PU,57.0875,A,Annual,Vanuatu,Statistical performance indicators (SPI): Pillar 3 data products score  (scale 0-100),Total,All age ranges or no breakdown by age,Total,1-100 scale,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_GC_XPN_TRFT_ZS,_T,_T,_T,PT_EXPS,_Z,_Z,_Z,2011,_Z,RATIO,2,WB_WDI,P1Y,Subsidies and other transfers (% of expense),0,WB_WDI,PU,14.37363510025809,A,Annual,Vanuatu,Subsidies and other transfers (% of expense),Total,All age ranges or no breakdown by age,Total,Percentage of expense,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_GC_XPN_TRFT_CN,_T,_T,_T,XDC,_Z,_Z,_Z,2011,_Z,CUR,2,WB_WDI,P1Y,Subsidies and other transfers (current LCU),0,WB_WDI,PU,2.2444E9,A,Annual,Vanuatu,Subsidies and other transfers (current LCU),Total,All age ranges or no breakdown by age,Total,Domestic currency,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_SH_STA_SUIC_P5,_T,_T,_T,10P5PS,_Z,_Z,_Z,2011,_Z,COUNT,2,WB_WDI,P1Y,"Suicide mortality rate (per 100,000 population)",0,WB_WDI,PU,17.11,A,Annual,Vanuatu,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Total,Per 100 000 persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_SH_STA_SUIC_FE_P5,F,_T,_T,10P5W,_Z,_Z,_Z,2011,_Z,COUNT,2,WB_WDI,P1Y,"Suicide mortality rate, female (per 100,000 female population)",0,WB_WDI,PU,7.58,A,Annual,Vanuatu,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Total,Per 100 000 women,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_SH_STA_SUIC_MA_P5,M,_T,_T,10P5M,_Z,_Z,_Z,2011,_Z,COUNT,2,WB_WDI,P1Y,"Suicide mortality rate, male (per 100,000 male population)",0,WB_WDI,PU,26.19,A,Annual,Vanuatu,"Suicide mortality rate, male (per 100,000 male population)",Male,All age ranges or no breakdown by age,Total,Per 100 000 men,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_AG_SRF_TOTL_K2,_T,_T,_T,KM2,_Z,_Z,_Z,2011,_Z,NUMBER,2,WB_WDI,P1Y,Surface area (sq. km),0,WB_WDI,PU,12190.0,A,Annual,Vanuatu,Surface area (sq. km),Total,All age ranges or no breakdown by age,Total,Square kilometers,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_SP_DYN_TO65_FE_ZS,F,_T,_T,PT,_Z,_Z,_Z,2011,_Z,RATIO,2,WB_WDI,P1Y,"Survival to age 65, female (% of cohort)",0,WB_WDI,PU,77.679747,A,Annual,Vanuatu,"Survival to age 65, female (% of cohort)",Female,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_SP_DYN_TO65_MA_ZS,M,_T,_T,PT,_Z,_Z,_Z,2011,_Z,RATIO,2,WB_WDI,P1Y,"Survival to age 65, male (% of cohort)",0,WB_WDI,PU,67.057071,A,Annual,Vanuatu,"Survival to age 65, male (% of cohort)",Male,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_GC_TAX_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2011,_Z,RATIO,2,WB_WDI,P1Y,Tax revenue (% of GDP),0,WB_WDI,PU,16.442348160510846,A,Annual,Vanuatu,Tax revenue (% of GDP),Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_GC_TAX_TOTL_CN,_T,_T,_T,XDC,_Z,_Z,_Z,2011,_Z,CUR,2,WB_WDI,P1Y,Tax revenue (current LCU),0,WB_WDI,PU,1.13296E10,A,Annual,Vanuatu,Tax revenue (current LCU),Total,All age ranges or no breakdown by age,Total,Domestic currency,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_NY_TAX_NIND_KN,_T,_T,_T,XDC_K,_Z,_Z,_Z,2011,_Z,CUR,2,WB_WDI,P1Y,Taxes less subsidies on products (constant LCU),0,WB_WDI,PU,6.461E9,A,Annual,Vanuatu,Taxes less subsidies on products (constant LCU),Total,All age ranges or no breakdown by age,Total,"Domestic currency, constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_NY_TAX_NIND_CN,_T,_T,_T,XDC,_Z,_Z,_Z,2011,_Z,CUR,2,WB_WDI,P1Y,Taxes less subsidies on products (current LCU),0,WB_WDI,PU,7.611E9,A,Annual,Vanuatu,Taxes less subsidies on products (current LCU),Total,All age ranges or no breakdown by age,Total,Domestic currency,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_NY_TAX_NIND_CD,_T,_T,_T,USD,_Z,_Z,_Z,2011,_Z,CUR,2,WB_WDI,P1Y,Taxes less subsidies on products (current US$),0,WB_WDI,PU,8.506841245096202E7,A,Annual,Vanuatu,Taxes less subsidies on products (current US$),Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_GC_TAX_GSRV_RV_ZS,_T,_T,_T,PT_REV,_Z,_Z,_Z,2011,_Z,RATIO,2,WB_WDI,P1Y,Taxes on goods and services (% of revenue),0,WB_WDI,PU,49.84324042390999,A,Annual,Vanuatu,Taxes on goods and services (% of revenue),Total,All age ranges or no breakdown by age,Total,Percentage of revenue,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_GC_TAX_GSRV_VA_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2011,_Z,RATIO,2,WB_WDI,P1Y,Taxes on goods and services (% value added of industry and services),0,WB_WDI,PU,17.198061900524078,A,Annual,Vanuatu,Taxes on goods and services (% value added of industry and services),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_GC_TAX_GSRV_CN,_T,_T,_T,XDC,_Z,_Z,_Z,2011,_Z,CUR,2,WB_WDI,P1Y,Taxes on goods and services (current LCU),0,WB_WDI,PU,8.6962E9,A,Annual,Vanuatu,Taxes on goods and services (current LCU),Total,All age ranges or no breakdown by age,Total,Domestic currency,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_GC_TAX_INTT_RV_ZS,_T,_T,_T,PT_REV,_Z,_Z,_Z,2011,_Z,RATIO,2,WB_WDI,P1Y,Taxes on international trade (% of revenue),0,WB_WDI,PU,15.093625874787215,A,Annual,Vanuatu,Taxes on international trade (% of revenue),Total,All age ranges or no breakdown by age,Total,Percentage of revenue,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_GC_TAX_INTT_CN,_T,_T,_T,XDC,_Z,_Z,_Z,2011,_Z,CUR,2,WB_WDI,P1Y,Taxes on international trade (current LCU),0,WB_WDI,PU,2.6334E9,A,Annual,Vanuatu,Taxes on international trade (current LCU),Total,All age ranges or no breakdown by age,Total,Domestic currency,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_BX_GRT_TECH_CD_WD,_T,_T,_T,USD,_Z,_Z,_Z,2011,_Z,CUR,2,WB_WDI,P1Y,"Technical cooperation grants (BoP, current US$)",0,WB_WDI,PU,3.838E7,A,Annual,Vanuatu,"Technical cooperation grants (BoP, current US$)",Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_NY_TTF_GNFS_KN,_T,_T,_T,XDC_K,_Z,_Z,_Z,2011,_Z,CUR,2,WB_WDI,P1Y,Terms of trade adjustment (constant LCU),0,WB_WDI,PU,-1.2283878346323395E8,A,Annual,Vanuatu,Terms of trade adjustment (constant LCU),Total,All age ranges or no breakdown by age,Total,"Domestic currency, constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_SH_ALC_PCAP_LI,_T,_T,_T,LT,_Z,_Z,_Z,2011,_Z,NUMBER,2,WB_WDI,P1Y,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",0,WB_WDI,PU,1.98,A,Annual,Vanuatu,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",Total,All age ranges or no breakdown by age,Total,Liters,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_SH_ALC_PCAP_FE_LI,F,_T,_T,LT,_Z,_Z,_Z,2011,_Z,NUMBER,2,WB_WDI,P1Y,"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",0,WB_WDI,PU,0.69,A,Annual,Vanuatu,"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",Female,All age ranges or no breakdown by age,Total,Liters,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_SH_ALC_PCAP_MA_LI,M,_T,_T,LT,_Z,_Z,_Z,2011,_Z,NUMBER,2,WB_WDI,P1Y,"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",0,WB_WDI,PU,3.28,A,Annual,Vanuatu,"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",Male,All age ranges or no breakdown by age,Total,Liters,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_DT_TDS_DECT_EX_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2011,_Z,RATIO,2,WB_WDI,P1Y,"Total debt service (% of exports of goods, services and primary income)",0,WB_WDI,PU,1.555709171325836,A,Annual,Vanuatu,"Total debt service (% of exports of goods, services and primary income)",Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_DT_TDS_DECT_GN_ZS,_T,_T,_T,PT_GNI,_Z,_Z,_Z,2011,_Z,RATIO,2,WB_WDI,P1Y,Total debt service (% of GNI),0,WB_WDI,PU,0.8139249454071346,A,Annual,Vanuatu,Total debt service (% of GNI),Total,All age ranges or no breakdown by age,Total,Percentage of GNI,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_ER_FSH_PROD_MT,_T,_T,_T,T,_Z,_Z,_Z,2011,_Z,NUMBER,2,WB_WDI,P1Y,Total fisheries production (metric tons),0,WB_WDI,PU,59372.5,A,Annual,Vanuatu,Total fisheries production (metric tons),Total,All age ranges or no breakdown by age,Total,Tonnes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_EN_GHG_TOT_ZG_AR5,_T,_T,_T,PC,_Z,_Z,_Z,2011,_Z,RATIO,2,WB_WDI,P1Y,Total greenhouse gas emissions excluding LULUCF (% change from 1990),0,WB_WDI,PU,50.17035775127769,A,Annual,Vanuatu,Total greenhouse gas emissions excluding LULUCF (% change from 1990),Total,All age ranges or no breakdown by age,Total,Percentage change,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_EN_GHG_ALL_MT_CE_AR5,_T,_T,_T,MTCO2E,_Z,_Z,_Z,2011,_Z,NUMBER,2,WB_WDI,P1Y,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),0,WB_WDI,PU,0.7052,A,Annual,Vanuatu,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),Total,All age ranges or no breakdown by age,Total,Megatonnes of CO2-equivalent,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_EN_GHG_ALL_PC_CE_AR5,_T,_T,_T,T,_Z,_Z,_Z,2011,_Z,NUMBER,2,WB_WDI,P1Y,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),0,WB_WDI,PU,2.896407829994168,A,Annual,Vanuatu,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),Total,All age ranges or no breakdown by age,Total,Tonnes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
